0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
5	0	0	0
36	0	0	0
119	1	0	0
196	4	0	0
167	4	0	0
17	0	0	0
17	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	0	0	0
14	2	0	0
32	17	1	0
46	40	3	0
51	54	3	0
33	35	4	0
3	1	4	0
3	1	3	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	11	0
0	1	37	0
0	16	39	1
0	36	40	1
0	28	35	1
0	28	35	1
0	0	8	0
0	0	8	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	16
0	0	1	113
0	0	2	243
0	0	2	243
0	0	0	243
0	0	0	12
0	0	0	12
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	0	0	0
0	0	0	0
